Run, velocity(km/s), b(km/s), Temp(K), N_fit, upper_N_err, lower_N_err, q_fit, upper_q_err, lower_q_err, area, area_err
HC_v1000_chi300_cond, 257.915, 197.659, 12674.193, 1.32158213524e+16, 1.31920419533e+13, 1.32158103105e+16, 0.0440547679822, 31.401821374, 1.43978870493e-09, 4.2516998523e+15, 61526493.5
HC_v1000_chi300_cond, 369.375, 300.765, 13047.837, 1.20907072483e+16, 473986255208.0, 1.20907056697e+16, 0.103599535529, 35.1178012433, 2.6087489946e-09, 2.42625751314e+15, 20478510.0
HC_v1700_chi1000_cond, 56.083, 53.535, 20265.035, 4.25189061735e+17, 6440596928.0, 4.25189061522e+17, 2.73955240208, 17.0825602928, 1.54037242694e-06, 1.05938235786e+16, 14992454.1115
HC_v1700_chi1000_cond, 82.146, 57.931, 10235.461, 1.28839965661e+17, 951652816.0, 1.28839965608e+17, 0.611959005011, 27.1347117916, 8.65016824836e-09, 8.24018453272e+15, 81032620.0
HC_v1700_chi1000_cond, 74.505, 74.241, 12572.833, 7.32180160544e+16, 708149632.0, 7.32180139421e+16, 2.28537644012, 13.5363336598, 5.04155210912e-08, 2.02024454838e+15, 1396580.17324
HC_v1700_chi1000_cond, 75.154, 73.821, 12726.747, 7.14626663941e+16, 729343240.0, 7.14626663265e+16, 2.26929950449, 19.3076272709, 4.51472432772e-08, 1.97985705769e+15, 1383759.33861
HC_v3000_chi3000_cond, 32.735, 23.442, 30366.13, 2.64435336078e+17, 2811665952.0, 2.64435336054e+17, 0.530537553658, 27.0272644575, 7.51715667491e-09, 1.86096908349e+16, 25541756.0
HC_v3000_chi3000_cond, 38.765, 31.228, 19575.384, 3.22014316052e+17, 3287403584.0, 3.22014316042e+17, 1.51286880021, 26.0704040419, 2.71893703108e-08, 1.13921251168e+16, 116255614.609
HC_v3000_chi3000_cond, 57.473, 53.437, 17797.506, 3.68025235125e+17, 5246320512.0, 3.68025234763e+17, 2.62552460171, 17.1610975606, 1.12247830586e-07, 9.38741716093e+15, 8403675.60579
HC_v3000_chi3000_cond, 62.291, 61.57, 11550.599, 1.78731266652e+17, 2014513792.0, 1.78731266626e+17, 2.52016456778, 12.2660051881, 5.46547056501e-08, 4.66454565362e+15, 3119692.53459
LowCond_v1700_chi300_cond, 57.029, 56.579, 4313.969, 6.66067073223e+16, 575084224.0, 6.66067072634e+16, 1.29311033377, 17.6688349827, 1.89904370007e-08, 2.60233797203e+15, 11526302.1184
LowCond_v1700_chi300_cond, 69.4, 58.698, 9402.661, 4.2982144835e+16, 384625912.0, 4.29821447001e+16, 2.22503041972, 15.6132164831, 3.72615538424e-08, 1.20446561419e+15, 849341.129695
LowCond_v1700_chi300_cond, 77.658, 76.718, 11359.82, 2.19195680365e+16, 226360104.0, 2.19195679509e+16, 1.68232801301, 20.3197639593, 3.23168709571e-08, 7.26048667323e+14, 3494524.92267
LowCond_v1700_chi300_cond, 119.81, 108.245, 12888.774, 8.75721005232e+15, 87766948.0, 8.7572097916e+15, 1.46723376583, 11.3950552404, 3.15335693113e-08, 3.15816308764e+14, 3147367.38757
T0.3_v1700_chi300_cond, 22.737, 30.256, 12405.649, 1.92386494863e+15, 1.044514111e+12, 1.92386402351e+15, 0.0268838785944, 46.3300313786, 2.67475617557e-08, 7.84352412364e+14, 338588.0
T0.3_v1700_chi300_cond, 58.951, 46.214, 5561.312, 2.08249542177e+16, 1010097332.0, 2.08249541253e+16, 0.537029369677, 21.9406635388, 1.39568027135e-08, 1.45366920636e+15, 2273286.0
T0.3_v1700_chi300_cond, 68.885, 65.847, 9372.023, 3.41990244e+16, 220022196.0, 3.41990241304e+16, 2.08617713735, 13.4024223229, 2.27062666447e-08, 9.95125764965e+14, 415773.700776
T0.3_v1700_chi300_cond, 81.433, 78.495, 9301.049, 3.73534558328e+16, 392467616.0, 3.7353455224e+16, 4.1370428846, 13.0684150569, 1.5690356034e-05, 7.53169060809e+14, 16857.3189656
T0.3_v3000_chi300_cond, 21.886, 44.241, 16239.439, 1.42420189479e+15, 815519808629.0, 1.42420147397e+15, 0.0115638873374, 33.0676344059, 2.51781425223e-09, 8.10897105353e+14, 517116.5
T0.3_v3000_chi300_cond, 81.1, 88.01, 16624.474, 3.95511243759e+15, 27620647.0, 3.95511238682e+15, 0.119403896308, 33.4894421063, 1.59108061448e-09, 7.29113041807e+14, 5429908.0
T0.3_v3000_chi300_cond, 138.283, 53.0, 11730.797, 5.17579996009e+16, 1556518224.0, 5.17579995836e+16, 10.3693438038, 19.6462312081, 4.84597856598e-06, 7.33463889296e+14, 228126.354233
T0.3_v3000_chi300_cond, 176.397, 169.75, 11562.519, 5.58562119895e+16, 987722672.0, 5.58562119515e+16, 8.32222124339, 18.4574329547, 0.00013908169084, 8.48056236761e+14, 13753.5727197
T3_v860_chi3000_cond, 7.765, 27.608, 10574.804, 9.22111506393e+15, 91358590.0, 9.22111297263e+15, 0.255294786009, 10.3941633062, 3.62980734359e-09, 1.05390571923e+15, 3007719.75
T3_v860_chi3000_cond, 10.817, 20.638, 2837.74, 2.04424574866e+16, 177676392.0, 2.04424574296e+16, 0.285876617285, 23.2668115714, 4.29487490017e-09, 2.16994037785e+15, 5544690.25
T3_v860_chi3000_cond, 10.501, 11.761, 11245.766, 6.58316255812e+16, 915046200.0, 6.58316254498e+16, 6.09859074399, 12.0553614878, 0.000336973864775, 1.12017138342e+15, 4101331.30865
T3_v860_chi3000_cond, 17.207, 8.654, 9736.32, 3.07932947845e+16, 393600216.0, 3.07932947394e+16, 4.36734188101, 17.428287028, 3.1163188563e-07, 6.0526933162e+14, 29064.3877304
T10_v1500_chi10000_cond, 14.772, 36.065, 16679.359, 9.99738069178e+16, 1938927328.0, 9.99738063997e+16, 6.23209747824, 11.9521300629, 7.36125662648e-07, 1.68659804723e+15, 8004926.78214
T10_v1500_chi10000_cond, 13.473, 24.445, 11978.305, 7.11270002961e+16, 731563376.0, 7.11270001526e+16, 2.17872297583, 17.436169035, 4.58546414173e-08, 2.01768298017e+15, 1358830.34987
T10_v1500_chi10000_cond, 11.301, 17.612, 13104.431, 1.80190398513e+16, 427783608.0, 1.8019039253e+16, 1.28446852876, 11.008977714, 4.9786894607e-08, 7.07032392506e+14, 3202666.95698
T10_v1500_chi10000_cond, 15.516, 11.86, 10261.694, 4.06182177857e+16, 404628864.0, 4.06182174861e+16, 5.09871791357, 19.7580033996, 1.00113062729e-07, 7.44656833428e+14, 288619.683601
T1_v480_chi1000_cond, 3.21, 9.155, 9617.119, 2.43312247199e+16, 156002256.0, 2.43312240588e+16, 0.923153858186, 12.3920233468, 9.06321062644e-09, 1.18354089576e+15, 5819603.94654
T1_v480_chi1000_cond, 7.182, 6.325, 6371.042, 3.31850876199e+16, 323748016.0, 3.3185087106e+16, 1.08529051746, 13.1075430139, 2.04819059491e-08, 1.45176927278e+15, 6871628.13531
T1_v480_chi1000_cond, 7.201, 10.197, 6684.231, 3.32627297239e+16, 251035100.0, 3.32627291919e+16, 2.03519992305, 9.17705405291, 3.75419908494e-08, 9.82123975557e+14, 160586.23475
T1_v480_chi1000_cond, 10.712, 10.746, 6370.421, 6.47740113118e+15, 46360477.0, 6.47739942157e+15, 0.482996010496, 11.3280060003, 6.21226309283e-09, 4.85423990405e+14, 269219.8125
T0.3_v1700_chi300, 120.496, 86.888, 11610.491, 3.48123093783e+16, 270927484.0, 3.48123079659e+16, 1.74618756511, 21.6739083965, 4.03292705897e-08, 1.12707827032e+15, 16236742.8238
T0.3_v1700_chi300, 151.293, 95.941, 12078.444, 3.95027747671e+16, 315613456.0, 3.95027742842e+16, 2.4393137956, 18.2759785591, 4.07932327917e-08, 1.05009773933e+15, 651460.408951
T0.3_v1700_chi300, 147.304, 110.807, 11208.599, 1.42619226274e+16, 102502490.0, 1.42619221402e+16, 0.863514513779, 12.8288409308, 1.02596058316e-08, 7.25043336764e+14, 4172312.02312
T0.3_v1700_chi300, 240.568, 116.911, 18943.573, 3.21940146854e+15, 1190160270.5, 3.21940136727e+15, 0.366340042536, 29.3458546079, 3.64180652301e-09, 2.90123314123e+14, 1686205.25
T0.3_v3000_chi300, 182.45, 128.551, 13005.106, 2.91227001682e+16, 362483724.0, 2.91227000841e+16, 1.67513116806, 21.2385610186, 3.80292106694e-08, 9.6718650474e+14, 5011043.22346
T0.3_v3000_chi300, 231.412, 167.441, 14406.568, 2.91398797631e+16, 146894252.0, 2.91398797245e+16, 2.31451807675, 21.4807205173, 2.61142130142e-08, 7.98191416015e+14, 537778.692392
T0.3_v3000_chi300, 243.453, 135.829, 12870.422, 1.54923600466e+16, 95086144.0, 1.54923599338e+16, 1.05571243857, 16.5277983841, 1.14356084602e-08, 6.90074587666e+14, 9123210.63558
T0.3_v3000_chi300, 407.002, 367.692, 17005.219, 4.15072185483e+15, 24689021.0, 4.1507217599e+15, 0.539071372364, 20.3973750393, 5.79597891903e-09, 2.89002134492e+14, 471329.75
T3_v430_chi3000, 17.071, 25.736, 12654.53, 5.99758343125e+14, 5.32792073639e+13, 5.9975828384e+14, 0.00338453393545, 38.5429141143, 2.79843395425e-06, 4.70440636022e+14, 382148.0
T3_v430_chi3000, 20.331, 38.878, 12726.731, 5.82275665541e+14, 8.28856201073e+12, 5.82275009323e+14, 0.00252695128356, 43.4905328491, 2.21854643545e-08, 4.799464257e+14, 358693.875
